mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.7385216554005941,0.027775328466525275,0.008431434631347656,0.0001743317563371816,1.0,0.1,7,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.7000241754335244,0.6230242733760046,0.6239820236698524,0.6490101574931272,0.036074477046093754,37
0.8800039291381836,0.049588901160813006,0.00879232088724772,0.000458212818121073,1.0,0.1,7,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",0.6506765227676944,0.5763746597344824,0.5892691697335974,0.6054401174119247,0.03241724205997941,83
1.453706423441569,0.08838866127408179,0.00922830899556478,0.00013980958901278672,1.0,0.1,7,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.7021386600384951,0.6270428966322823,0.6299176935504642,0.6530330834070806,0.03474271488679791,32
1.72537628809611,0.163096908057072,0.009463151295979818,0.0007813099994464157,1.0,0.1,7,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.6550717203019993,0.5840560136347817,0.5952349320538443,0.6114542219968752,0.03117805502863782,80
3.0064128239949546,0.18428986260408384,0.010439634323120117,0.00010265703430302871,1.0,0.1,7,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.7023771627490558,0.6278472790041324,0.6298910629200972,0.6533718348910952,0.03466204342912144,31
3.171767473220825,0.2412430455973169,0.010701735814412435,0.0006306369370156137,1.0,0.1,7,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.655232118037236,0.5839801667777313,0.5947295994293131,0.6113139614147601,0.031363364364812255,81
0.1646862824757894,0.005209141009930429,0.014020522435506185,0.008444143069530978,1.0,0.3,3,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",0.6375837954934586,0.6728748513534375,0.6418801293885993,0.6507795920784986,0.01572185279697697,36
0.2012044588724772,0.014263012198372279,0.008543809254964193,0.0005702577138327145,1.0,0.3,3,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",0.668069082944003,0.660703541430383,0.659769065611256,0.6628472299952141,0.003712063435899728,23
0.33272822697957355,0.026576579895944884,0.008410215377807617,0.0002957974927045082,1.0,0.3,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.6301336164920388,0.65346711892368,0.6480534083790932,0.6438847145982707,0.009971512416564602,43
0.29991579055786133,0.0029537823412388808,0.008305946985880533,0.0003094871730471387,1.0,0.3,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.660749436690972,0.669721874555836,0.6549623363708321,0.6618112158725468,0.006072150806837496,26
0.6350534756978353,0.04603654693042262,0.009475151697794596,0.0016379672691688065,1.0,0.3,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.6251251885729341,0.6507497235662203,0.6490097186028139,0.6416282102473227,0.011690999318768727,47
0.6037824153900146,0.06550510851219922,0.009189287821451822,0.00019311623643205757,1.0,0.3,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.6590584696384237,0.6707023119039609,0.6520253664704333,0.6605953826709393,0.007701889332446469,27
0.4158385594685872,0.011467904731143879,0.009196996688842773,0.0012877373927065651,1.0,0.3,5,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.6688502112489545,0.6520877378243404,0.6051028326470418,0.6420135939067789,0.026982072460650677,46
0.37566383679707843,0.011533052373117381,0.008057355880737305,0.00025807508937939443,1.0,0.3,5,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",0.6691909354910459,0.6326621545162859,0.6394232134288445,0.6470921011453921,0.01586814080649774,39
0.8149658838907877,0.02648269845823275,0.014674027760823568,0.00853941825759002,1.0,0.3,5,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.667086582466237,0.6524709949584704,0.6053212026517867,0.6416262600254979,0.02635585630975463,48
0.7426091035207113,0.010226664818386582,0.008654435475667318,0.00023693244075701568,1.0,0.3,5,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6677600815874573,0.631710176416861,0.6382527305487082,0.6459076628510089,0.015681143817057253,41
1.5028611024220784,0.06218719783465583,0.009168624877929688,0.00013755037111598246,1.0,0.3,5,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.6670366937909025,0.6521567992879105,0.60528874699725,0.6414940800253542,0.026311878431131936,49
1.3819781144460042,0.018882719139163503,0.009447336196899414,0.0005973814636557561,1.0,0.3,5,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.6677254993082364,0.6316952477050436,0.6380211614400734,0.6458139694844512,0.015707549152339333,42
0.7532884279886881,0.023652833654608546,0.008660395940144857,0.00012902334942558574,1.0,0.3,7,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.653562800161237,0.5891284919934521,0.6251902384280152,0.6226271768609014,0.02636755557767767,73
0.8350952466328939,0.043514296191822746,0.00841848055521647,0.00032945418153631996,1.0,0.3,7,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",0.6573896759788667,0.6170602482526768,0.5838180395951587,0.6194226546089007,0.030081911983649824,76
1.6137665112813313,0.07752435291752252,0.00967566172281901,0.00028781723478833406,1.0,0.3,7,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.6534340834299079,0.5886106073850412,0.62551182130545,0.6225188373734664,0.026548562123621514,74
1.3996842702229817,0.09568892998229926,0.009324073791503906,0.00030146185431525736,1.0,0.3,7,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.6573285971793303,0.6170030519690156,0.5839099952929709,0.619413881480439,0.03002145732568398,78
1.6903622150421143,0.15169569596029256,0.008588790893554688,0.002239126318450635,1.0,0.3,7,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.6534378148643862,0.5886007834579675,0.6255132095766897,0.6225172692996811,0.026554245159757833,75
1.253218412399292,0.04130946874913399,0.008188645044962565,0.0001498905749490019,1.0,0.3,7,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.6573285971793303,0.6170032039694373,0.5839099952929709,0.6194139321472462,0.03002145325704487,77
