mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.3973897298177083,0.1674304210987527,0.01525584856669108,0.0015491552339910674,0.8,0.1,7,100,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7771084337349398,0.9686746987951808,0.9231927710843373,0.8896586345381525,0.08172234379371102,60
0.3822232087453206,0.19572585375910387,0.014861663182576498,0.0009603792827668876,0.8,0.1,7,100,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8265060240963856,0.9783132530120482,0.9487951807228916,0.9178714859437752,0.0657194281870897,45
0.5696617762247721,0.2642855558100495,0.016813913981119793,0.0038752888832488635,0.8,0.1,7,200,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7554216867469881,0.9759036144578314,0.8930722891566265,0.8747991967871487,0.09093404034547967,75
0.5222764015197754,0.2305399044165628,0.014588514963785807,0.0005951177461558884,0.8,0.1,7,200,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7518072289156627,0.9831325301204819,0.9231927710843373,0.8860441767068273,0.09802333835212802,64
0.12938340504964194,0.02133539427313305,0.021268288294474285,0.010988104353897896,0.8,0.3,3,50,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.8301204819277109,0.9686746987951808,0.8147590361445783,0.8711847389558233,0.06922048206634927,80
0.1577157974243164,0.06259990097731687,0.03219413757324219,0.02603809200843712,0.8,0.3,3,50,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7506024096385542,0.983132530120482,0.858433734939759,0.8640562248995983,0.09501323952603073,86
0.2341475486755371,0.06953328809405607,0.015453656514485678,0.002911692818826853,0.8,0.3,3,100,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.8289156626506023,0.9698795180722891,0.8373493975903614,0.8787148594377511,0.0645550318680242,71
0.26148271560668945,0.039035730190303444,0.02089540163675944,0.007061621992401072,0.8,0.3,3,100,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7397590361445784,0.9831325301204819,0.8418674698795181,0.8549196787148595,0.09978454960270086,98
0.4360264142354329,0.07168919570746214,0.02686897913614909,0.01051578296658935,0.8,0.3,3,200,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.8240963855421688,0.9710843373493976,0.8418674698795181,0.8790160642570282,0.06550510434202632,70
0.40271449089050293,0.09894072765102165,0.0316773255666097,0.023078439360706228,0.8,0.3,3,200,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7409638554216869,0.9879518072289156,0.8373493975903614,0.8554216867469879,0.10163896172565266,95
